Product Name,Brand Name,Price,Rating,Reviews,Review Votes,review_len,Sentiment
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,very good,2.0,9,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Absolutely wonderful!,0.0,21,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"The iPhone is working ok. But when i recieved the item, have not box and charger cable and headphone. Only wall charger :(",1.0,122,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Good,0.0,4,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"It came exactly when they said it would and the phone looks brand new. So far, the only problem I've had with it is that it froze on me once, but other than that I would definitely recommend this product to a friend.",1.0,216,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Great condition looks brand new,1.0,31,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Was easy to use up in Canada on my providers system,0.0,51,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Received the phone quickly. Everything worked very well except screen has a rattle noise when phone vibrates possibly from loose screen when refurbished. But works perfectly and not a big deal.,0.0,193,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Bought it as presents for my niece. She was so happy. She has been using it for over 7 months and had no problems.,0.0,114,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"Sometimes the phone will randomly turn off when I am trying to do something, such as video. Other than that, I have had no problems :)",0.0,134,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,ilove,0.0,5,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,Phone did not hold a charge. 2 stars though for easily being able to return it.,0.0,79,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Phone was received in great condition. Works very well. This was a great buy. I'm very satisfied.,0.0,97,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Excelente,0.0,9,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,excellent,0.0,9,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,This phone will not stay connected to Wi-Fi. It is unusable and continually says no service. Very disappointing! We have tried rebooting the phone multiple times to no avail. We kept trying new things to make it work and we are now past the return date. What a waste! So frustrating.,0.0,283,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,The phone has a small scratch on the screen upon delivery. It isn't terrible and it is a refurbished phone. Worked great out of the box. Satisfied with the purchase overall.,0.0,173,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Great product,2.0,13,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Product of poor quality. I bought and brought me to use outside the USA, so it took me time to be able to test the device. To my surprise, the microphone did not work and all so the battery does not recharge properly. As I am not in the USA, I had to arrange myself the repairs to use the device which has cost me about US $ 60.00.Apple iPhone 4S 16GB Unlocked - White (Certified Refurbished)",0.0,392,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"I was wrong, I took this to the Apple store, because I thought it needed a new battery. They showed me how to put it on ""Airplane mode"" since I am not using it as a phone. They also helped me set the settings so that it is not on all of the time. They did a diagnostic test on the battery and showed me the battery was fine, it was just my settings that were making the battery run down fast. So I do not use this as a phone, but rather as a way to have my music. My car stereo died a while back, so I listen to this phone in the car, and while I am on my fast 1.7 mile walk.",2.0,575,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,Can not download certain app,0.0,28,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,This ended up working wonderfully! No visible damage and works just like new! I'm impressed!,1.0,92,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,it's brand new,0.0,14,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Great condition, great phone. Normal battery. Once I was shocked by the 1 star reviews, finally I divided to give it a shot. I'm sure that I love this one. Only two cons:1, The OS is IOS 9, which is very difficult to be downgraded and kind of slow for iphone 4s. 2, The battery is not so good. I will replace the battery with a bigger capacity one.",2.0,348,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Fine very good,0.0,14,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Although I am weary of refurbished products, I figured I'd give this a go because of how cheap it was.I had bought this for my mother at the beginning of June, she has used it ever since with no problems.iPhone 4S is still a great phone today but if you are using it on a Straight Talk plan, be aware they will not be able to add the 4G LTE plan (they begin using 4G with the IPhone 5)Very satisfied with my purchase.",3.0,417,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Very good,0.0,9,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,All ok,0.0,6,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,The battery is not good. It become low very fast.,2.0,49,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Not installed at the factory.,0.0,29,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"It looks brand-new, no visual flaws or scars, functions well. No complains yet.",0.0,79,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Good,0.0,4,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Expectations exceeded !Thanks!,0.0,30,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,This phone did not maintain its charge more than 2 hours and after a month it died never to turn on again.,1.0,106,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"I bought the phone knowing that it was refurbished. I did not look new. The glass was possibly replaced but the sides of the phone were worn, possibly from a case it was in.The phone worked for about three weeks before it crashed. Would not charge, and would not turn on. I took it to Apple and they told me that the battery only lasts 3000 cycles and that it had not been replaced on the phone. It would cost $80. to replace it!This phone is junk and was not correctly refurbished. Save your self the trouble I had, and DO NOT BUY IT!",1.0,535,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,It's OK,0.0,7,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"Good price for an iphone. works a whole lot better than my old one. Soon as I get the hang of it, may give it five stars.lol",1.0,124,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"After about three weeks of use, I noticed the battery running out very quickly. Now, sometimes it goes from 68% to dead instantaneously, and sometimes it will stay on 1% for hours.I know it was refurbished, but I didn't expect the battery to fail that quickly. I'm disappointed, to say the least, and the phone is no longer eligible for return.",3.0,344,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"In great condition. Grade school graduation gifts, my kids will be pleased",1.0,74,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Arrived in time, works great!",1.0,29,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"i like it and it's very good condition,and that's cool",0.0,54,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,nice select,0.0,11,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,2 phones are not working,0.0,24,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,LIKE A NEW!!! Tksss,1.0,19,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,The phone died right after the ninety days,1.0,42,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Excelent,1.0,8,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,This was a great buy for me.,1.0,28,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Genuine new iphone 4s- packaging, charger , earphone not sure but the phone is absolutely new and works great. Great audio clarity, battery performance so far(10-15 days usage only so far). Is unlocked and work like charm with unlocked gsm sim. Great purchase very happy",1.0,270,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Great phone for the price,1.0,25,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Wasn't unlocked like it said it was.... Don't buy this. It's a waste of money..,1.0,79,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Its been 2-3 months...I feel the best deal I got and perfectly serving the purpose...no issues till date...,0.0,107,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,i love this phone i love the size and the strength definitely my everyday device i love it,0.0,90,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"I bought 2 iphones..one was ok..the other was not unlocked, i sended it to my country and it doesn't work..so now what?i lost my 💰?..because i can't see any option to return the phone",0.0,183,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,"The phone was, contrary to my fears, actually unlocked! I was able to put in my SIM card immediately. The charger, however, was not made by Apple, and the end of the rubber cable was frayed and already disconnected.",0.0,215,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Good product!!,0.0,14,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,This is not as advertised. Tried to buy and load a SIM card at a cell phone service provider in Vietnam. Could not get it to work . Do not buy this phone,0.0,153,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Its a useful !!,0.0,15,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"hi, i would like to contact you about the Apple iPhone 4S. I bought 2 iPhone and one of the two came damaged. The cell phone turns off evens with full battery. Please contact as soon as possible to solve the problem. Thank to you.Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished)",1.0,295,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,defective product,0.0,17,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"Yeah, I still own an older iphone 4s, but it's a great deal for a quality product. Unfortunately, the camera cannot be silenced because this is an import model from Japan, but that info was not shared in the description. Also, the volume down button will not function; I have to use the CC menu.",0.0,295,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,I opened this phone after a month of receiving as because I was using another phone . Once I started with it slowly all the problem arrived first of all screen started fluctuating and next finger touch home button slowly stopped working . Now I have to throw this phone as because i cant claim return . This was the horrible experience and I recommend not to buy this phone from this store .,0.0,391,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Very popular with young teens.,0.0,30,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Works perfectly,0.0,15,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,had a virus or something and caused me significant inconvenience.,0.0,65,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Well it's excellent. But I was expecting an original charger with headsets the phones really neat in terms of appearance. But battery wise it's weak,0.0,148,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,great product and value,0.0,23,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Delivered as promised, excellent condition, works like a new iPhone 4S.",0.0,71,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,the phone works great and it looks new,2.0,38,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Just ordered this and the sound doesnt work properly. Can barely hear person I'm speaking to when volume on loudest!,0.0,116,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Thank you. I'm very satisfied.,1.0,30,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,Wasn't able to use because it's Verizon,5.0,39,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Everything was as seller said works great!,1.0,42,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,It wasn't unlock and it was broken,0.0,34,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Wuthout box and headphones,",0.0,27,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Good backup phone.,0.0,18,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,Was surprised that the volume on the phone is 1/2 as loud as my original phone purchased new 4 years ago. Bought this one as a gift and the ring is not very loud. Exterior had only a couple of minor scratches which was expected for a refurbished.,0.0,246,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,The phone received was not an unlocked phone. It was a locked Verizon phone. Very disappointed that the product was not what was advertised.,1.0,140,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Excelent,0.0,8,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,This phone fits my needs perfectly. I have a pay as you go plan and I only use Apple phones. Good price for an Apple phone.,1.0,123,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Working good,1.0,12,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,It works good and everything running fine,1.0,41,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Love them!!!,0.0,12,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,i love it,0.0,9,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Not happy at all... I bought this phone that is Supposed to be unlocked But it's not at all. So know I have to figure out how to unlock it since it's my daughter birthday gift that she can't even use now...grrr,0.0,210,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,It was excellent,0.0,16,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"The product was defective, worked for a month and the phone is dead",0.0,67,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Many people said ""why are you buying 4s now?"", but I just had this need for an iPhone and purchased this. As the result, I am pretty happy about it. It works fine and the phone is brand new. It's delivered very quickly. 5 stars!",1.0,228,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Good! Works great! the box is very simple... And the charger is not a cube like apple,1.0,85,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"We bought the cellphone and less than 3 months after it presents a problem, it can't connect to the internet wi-fi.",0.0,115,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Fast delivery. And so far works like a brand new phone. It came in perfect condition.,1.0,85,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Terrible - won't hold a charge. Refurbished nightmare - if we hadn't been in such a bind I never would have bought this,7.0,119,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,"buy 2 , one would run a few weeks the wifi and then stopped when I wanted to make a claim had already spent time replacement",15.0,124,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Phone was in good shape and working order. With a bit of help from T-mobile to remove previous user information all was well. However, after about 6 months it is completely unreliable. Sometimes it works, sometimes it doesn't. Battery life is atrocious. Total waste of money.",6.0,275,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Phone was in excellent physical condition. So far all functionally has worked without problems.,3.0,95,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Bought this for my grandson who is especially hard on phones. He is using it with a good case and is happy with it.,1.0,115,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Love it. It is as described.,1.0,28,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,In pristine condition. I went to the Apple Store and they confirmed that it was unblocked. We leave for South Africa and the Maldives for 7 weeks and I will buy a local SIM card. Then I will know for sure if it works.,1.0,217,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,i got the phone as a bday gift. Its bin nothing but a hassle. All i wanted was an iphone 4s for prpaid verizon. I had to buy sim card and adapter additionally and make phone calls - all to find out that it is not going to work. Is not anything i wanted. Its an at&t phone and will never work w verizon service. ThAnks for ruining the birthday gift - and causing so much of a hassle i didnt need nor hav the time for- extremly upset and disappointed.,4.0,449,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,Phone had too much signs of usage.,1.0,34,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Not what i wanted and had to return it back,0.0,43,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"evrerything seems to work OK - battery maybe holds its charge a littless than I'd like, but overall good",0.0,104,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,LACK OF MEMORY..SLOW PROCESSING,1.0,31,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"Well,...my iPhone came like new.....unlocked...on time and i am a happy customer...I would buy again from this company...thank you and good job...P.S...it was fairly priced too...",0.0,179,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"My son's happy with this phone, no problems at all",0.0,50,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Very quick shipping and great quality phone!!,4.0,45,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,It is not unlocked. I want my money back,0.0,40,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Came on time. Works great.,0.0,26,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,It's an excellent phone but the battery ran out quickly,1.0,55,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,very happy,0.0,10,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,I receive my phone on time and it really awesome!!!! I also like how it work but sometime it take time like 2 minute to wait for loading a program like Facebook and some other app....but I like it anyway,0.0,203,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,the battery does not last for a long time.,0.0,42,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Cosmetically really nice phone... My ringer stopped working, the signal through MetroPCS on the phone sucked. Plus had to buy an extra charger after 2weeks of using it because the charger started falling apart.",0.0,210,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Phone is locked . One star with disrespect,1.0,42,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,This is cell phone is not very Good for Europa!,0.0,47,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"First Apple phone for me, Easy operations and great phone for my needs...",0.0,73,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"got what i paid for, even a lil more to my advantage",1.0,52,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,The iPhone work good but the battery no.,0.0,40,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,bad,0.0,3,Negative
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,buen producto,0.0,13,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,Battery was BS,0.0,14,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,thanks,0.0,6,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,"Received today. Title says unlocked, tag on phone says Verizon, will update following visit to obtain proper SIM card.",0.0,118,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,2,charging is not staing,0.0,22,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,"Well I just recieved this item in the mail and went through a thorough inspection. The black model appears to barely have 6gb where I was proomised 8 full GB. It is unlocked to AT & T so I was happy to place my first call on it. Volume control isnt bad. The amount of internal storage is so bad that I looked for any externa; storage ports and there weren't any, but you can buy cheap Iphone USB things for it if you'd like. It didn't arrive on a full charge but I am current;y charging it, both the charger and converter box look like real Apple, but this is refurbished so we know better. Surprisingly, this did not come with any earbuds, but I have many extra earbuds from miscellaneous items so it isn't a problem. There weren't any scratches on the front or back, the buttons don't stick. I have yet to see how long the battery lasts, but the camera is superb. Alltogether, this was a hit for me, besides the whole storage deal, I'd say it was a pretty fair purchase for the amount of money I spent on it.",0.0,1010,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Works perfect.,0.0,14,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,nice phone for the price.,0.0,25,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,I bought 3 iphone 4s 16 gb ... 2 are works great ... but one of them doesnt charge well and the problem is not from the charger ... the problem from the phone entry slot . i deal with amazon and gave me 20 USD as a refund and im happy for it ... now I will fix my phone ... thanks,0.0,280,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,1,iPhone claimed it was unlocked but it wasn't,0.0,44,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Very good conditions and it's working great,0.0,43,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,It is unlocked. It's an Iphone. It works.,0.0,41,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,I am so pleased with my order and phone. It arrived quicker than they said and is working great!,0.0,96,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,3,It couldn't send or receive mms,1.0,31,Neutral
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,Phone works perfectly,2.0,21,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,excellent,0.0,9,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,5,"The woman who hates technological changes really loves the upgrades from 4 to 4S. There are nice little things, that maybe did not need to be done, but they are great. Yet so many things are exactly as they were before. No crazy upgrades or learning curves. I maybe sold on iPhones for life. I will admit my most favorite upgrade from the 4 is that I get emojis-- and I JUST Love having emojis and not having to make them up from characters.",0.0,441,Positive
"Apple iPhone 4s 8GB Unlocked Smartphone w/ 8MP Camera, White (Certified Refurbished)",,99.99,4,Instruction book would be nice to see what this phone has to offer and how to use I am 73 yrs old and It would be nice to know what my phonehas to offer to where I can rate this a 5 star. I could have gone with the JITTERBUG instead without bells and whistles for a lot less. I know thephone that was sent does a lot of good things but since I don't have a book to tell me what this phone can do I'm right back to the Jitterbug.It's just OK,0.0,440,Positive
